1650,13174
582,4298
854,6508
766,6295
472,3392
432,3328
1030,8232
1146,9244
854,6510
582,4309
396,2937
1238,9674
858,6507
390,3127
1644,13126
2000,15468
902,6987
390,3123
854,6505
582,4311
854,6506
854,6507
484,3856
582,4301
582,4297
582,4300
482,3847
1238,9674
1256,9829
1030,8231
390,3127
854,6511
1172,8924
484,3844
1648,13247
664,5356
1818,14266
1636,13100
284,2116
390,3123
902,6984
484,3850
582,4296
484,3856
390,3127
1096,8093
582,4300
582,4301
854,6513
1648,13246
766,6292
582,4303
582,4304
582,4308
496,3970
956,7441
364,2967
1632,13093
2000,15459
854,6507
1566,12615
854,6510
390,3127
766,6292
582,4297
710,5454
1154,8952
1650,13178
582,4301
766,6292
854,6507
1110,8498
1470,11375
854,6513
854,6502
582,4305
620,4791
484,3849
854,6509
582,4300
1632,13091
766,6293
390,3120
482,3844
664,5349
1470,11374
956,7454
902,6985
484,3846
390,3125
854,6500
2000,15551
902,6978
1650,13171
854,6501
854,6505
582,4305
854,6510
582,4298
752,5833
1632,13092
582,4307
1470,11381
2000,15353
484,3855
390,3127
766,6291
582,4305
390,3126
902,6983
396,2935
860,6519
1058,7821
1648,13244
766,6293
1548,12217
396,2933
582,4302
902,6981
854,6506
2000,15357
1110,8497
1058,7818
828,6406
766,6290
482,3855
742,6040
582,4297
582,4311
854,6490
1658,13286
854,6499
582,4300
484,3847
710,5582
484,3846
902,6989
956,7450
582,4304
244,1954
582,4303
1324,10115
2000,15343
390,3126
484,3845
1648,13244
902,6984
284,2116
1636,13100
390,3127
1644,13154
766,6299
586,4576
1714,13356
390,3124
854,6515
582,4300
854,6506
582,4299
796,6388
1122,8586
582,4304
1122,8581
1566,12608
854,6510
854,6509
390,3122
766,6295
390,3129
766,6290
582,4306
582,4301
582,4305
582,4303
902,6982
428,3386
2000,15350
854,6504
582,4296
1058,7817
2000,16148
620,4790
248,1991
390,3132
1324,10112
482,3840
582,4301
582,4304
432,3340
484,3843
1566,12604
766,6290
1636,13098
854,6499
482,3844
854,6510
854,6513
484,3844
766,6292
484,3843
390,3121
1324,10114
582,4304
484,3849
248,1993
768,6049
854,6504
484,3848
724,5730
1818,14262
582,4302
690,5012
390,3122
1648,13246
582,4302
396,2923
582,4299
582,4302
582,4303
1174,9324
1636,13100
484,3850
1648,13248
484,3850
750,5699
582,4299
390,3125
902,6987
582,4299
582,4301
766,6293
390,3125
1648,13247
2000,16253
766,6291
1172,8926
582,4302
390,3120
484,3847
902,6979
854,6510
854,6510
1644,13130
854,6515
582,4310
1654,13262
390,3127
854,6508
854,6503
582,4304
582,4298
390,3126
654,5026
1654,13257
582,4298
390,3126
582,4304
582,4304
1648,13244
1648,13242
390,3127
1256,9829
496,3975
1714,13353
484,3852
1172,8920
1200,9162
854,6504
1110,8497
472,3391
620,4794
752,5829
1648,13247
854,6503
582,4306
496,3974
1636,13098
608,4576
390,3126
1650,13164
854,6507
608,4578
724,5730
1122,8589
854,6506
582,4301
674,4864
1648,13247
1324,10122
752,5841
484,3842
710,5453
1632,13090
854,6507
582,4312
1324,10115
390,3121
854,6505
1658,13288
1110,8498
1648,13247
484,3850
1212,9847
1648,13248
828,6410
190,1583
390,3126
1632,13088
2000,15337
854,6507
484,3848
1298,10104
854,6513
1632,13090
854,6513
582,4304
1650,13169
1172,8927
2000,15434
1658,13286
1648,13244
854,6508
854,6508
582,4295
1324,10112
582,4300
1298,10120
664,5354
2000,15362
854,6507
854,6510
582,4310
902,6987
766,6294
1238,9678
390,3124
854,6515
1470,11375
854,6511
1324,10112
390,3127
2000,15473
752,5838
390,3121
854,6511
1636,13098
582,4300
582,4305
854,6503
582,4305
582,4302
582,4300
1146,9241
1632,13088
1058,7821
582,4298
496,3970
854,6497
766,6294
1212,9850
1636,13096
854,6508
854,6503
248,1993
390,3124
854,6510
1324,10111
2000,15354
854,6510
582,4304
1470,11381
1648,13248
854,6507
766,6290
496,3970
854,6508
1648,13243
248,1994
582,4297
604,4753
2000,16117
1324,10116
582,4305
582,4299
1818,14262
582,4293
1324,10113
582,4307
390,3125
1654,13258
582,4296
582,4302
618,4719
484,3857
1324,10112
854,6507
1652,13205
582,4307
854,6508
484,3848
582,4304
582,4287
192,1524
854,6507
902,6987
484,3851
854,6506
390,3127
854,6508
484,3848
2000,16214
854,6511
766,6289
796,6394
1108,8495
854,6502
582,4300
1648,13245
582,4315
582,4298
364,2966
1950,15144
766,6291
1818,14265
2000,15364
1566,12613
1108,8495
582,4305
2000,15536
854,6508
1648,13245
854,6505
1110,8498
582,4303
1298,10116
484,3846
766,6292
854,6504
484,3849
390,3124
854,6516
582,4297
1566,12603
390,3121
1566,12617
582,4302
1238,9679
472,3394
1652,13199
484,3859
620,4790
582,4303
582,4300
248,1994
582,4302
1650,13174
1122,8584
396,2940
1648,13246
1200,9163
582,4302
854,6500
582,4309
1648,13246
854,6509
2000,16212
854,6503
854,6508
854,6500
2000,15472
1632,13088
390,3119
1058,7817
1122,8582
1632,13090
1058,7821
796,6388
192,1526
1650,13176
1632,13091
750,5696
1640,13138
582,4305
2000,15487
2000,16150
854,6507
582,4304
796,6388
582,4301
582,4313
854,6509
854,6513
1636,13097
496,3971
854,6502
1210,9814
582,4297
1648,13243
854,6501
582,4295
390,3122
620,4791
390,3123
854,6516
1652,13199
1298,10096
1298,10112
854,6498
956,7455
1632,13090
902,6983
582,4299
482,3851
484,3849
484,3853
390,3126
2000,15345
766,6290
582,4299
582,4303
1096,8089
496,3968
390,3124
390,3131
854,6510
854,6505
2000,16136
582,4304
2000,15501
1636,13100
582,4300
390,3125
484,3847
390,3135
582,4294
582,4299
1648,13244
1122,8583
482,3846
390,3121
766,6297
582,4299
766,6292
796,6388
1172,8926
1658,13292
582,4301
854,6509
854,6507
1652,13205
902,6986
854,6505
1256,9825
1648,13248
854,6504
390,3123
582,4299
854,6508
484,3846
248,1993
2000,15365
484,3850
1648,13247
1648,13244
582,4294
582,4301
556,4113
390,3122
582,4301
654,5029
766,6288
1818,14250
284,2116
1650,13172
390,3123
1172,8923
582,4299
854,6511
364,2971
1640,13126
854,6509
1658,13284
582,4300
582,4309
390,3127
854,6510
854,6507
1324,10111
1324,10115
752,5842
582,4302
582,4303
390,3127
620,4791
1566,12603
390,3125
854,6500
582,4306
1058,7821
2000,16131
854,6503
1632,13090
390,3132
854,6508
582,4304
854,6505
854,6511
482,3852
582,4299
1256,9829
1324,10112
582,4298
390,3126
956,7453
1058,7821
1238,9675
1648,13247
582,4308
582,4302
1122,8582
854,6497
2000,16265
582,4293
1636,13098
582,4298
854,6492
1238,9675
484,3845
1652,13208
482,3854
752,5842
1658,13284
390,3104
582,4303
766,6295
1652,13202
390,3133
582,4303
1078,8108
582,4296
582,4296
766,6293
2000,16312
854,6505
1108,8501
902,6981
854,6500
582,4307
854,6514
524,4177
1122,8575
582,4305
582,4303
582,4301
776,6169
664,5349
390,3127
854,6505
1122,8582
854,6507
582,4304
1210,9812
2000,15977
854,6514
854,6496
1324,10114
902,6983
1818,14251
854,6505
854,6510
390,3115
390,3122
1654,13261
396,2932
582,4300
854,6507
766,6296
1298,10104
516,4038
854,6511
484,3859
854,6511
582,4304
1566,12604
390,3125
390,3123
2000,15369
582,4303
766,6290
582,4304
582,4301
1256,9822
484,3846
1566,12607
484,3858
2000,15357
854,6504
902,6986
854,6508
1172,8921
1636,13099
902,6987
766,6290
854,6512
1632,13090
582,4310
1030,8231
582,4300
1566,12618
854,6507
1154,8954
1212,9850
396,2932
582,4297
390,3119
1652,13205
688,4999
1566,12613
1172,8916
582,4307
396,2932
582,4307
810,6458
582,4303
1122,8578
582,4296
390,3122
1154,8945
854,6512
752,5843
1154,8952
496,3968
582,4305
390,3125
1650,13172
766,6292
582,4300
582,4303
192,1522
364,2966
1122,8581
724,5730
1210,9810
1058,7820
390,3126
582,4305
582,4302
1632,13088
390,3129
854,6516
516,4039
854,6512
390,3128
1636,13098
1058,7815
902,6983
1648,13245
1256,9825
1650,13171
854,6515
1644,13145
1238,9672
2000,16396
582,4309
1636,13101
582,4306
1298,10104
1648,13244
2000,16179
1238,9674
902,6983
190,1581
1658,13281
1058,7821
390,3125
1396,10674
582,4302
1414,11335
1666,13481
1172,9102
676,5283
1558,12075
1414,11336
796,6164
1414,11336
470,3383
1216,9408
1654,13295
1558,12111
322,2541
796,6167
784,6433
1414,11350
1414,11338
558,4124
784,6433
1558,12105
954,7635
796,6165
470,3372
1414,11334
1216,9405
2000,15375
784,6433
470,3375
1498,11513
470,3378
1414,11339
2000,16357
1414,11329
1106,8483
2000,16201
1654,13297
956,7425
470,3383
1216,9400
1414,11343
618,4726
1892,15079
852,6649
608,4858
2000,16379
1414,11333
596,4674
584,4540
1076,8235
998,7651
1414,11337
594,4418
2000,16193
884,6873
278,2285
796,6164
608,4858
796,6164
470,3377
1172,9103
1216,9403
604,4656
1300,10068
1414,11339
796,6164
796,6162
2000,16359
584,4540
1216,9403
1076,8235
1830,14786
1414,11339
1654,13289
1414,11334
1414,11352
956,7423
796,6169
1892,15073
1414,11333
558,4127
1634,12547
796,6167
1414,11353
470,3375
1062,8341
1656,13253
1554,12057
1184,9193
2000,16361
1216,9402
486,3879
724,5774
498,4017
1106,8487
704,5463
470,3381
1558,12076
784,6428
884,6875
470,3379
1172,9097
1630,13120
1386,10983
1414,11336
470,3379
594,4424
584,4555
1652,13198
784,6433
1076,8239
1172,9102
1830,14786
1554,12058
1666,13478
796,6159
956,7424
704,5455
1630,13117
1382,11137
796,6162
1216,9404
796,6165
1414,11327
884,6869
470,3385
1414,11344
796,6162
804,6433
1414,11339
594,4416
796,6167
378,3067
796,6161
1414,11340
1076,8241
604,4650
796,6169
1626,13066
1414,11336
796,6169
470,3388
470,3383
468,3726
584,4546
486,3874
1216,9401
322,2541
784,6433
378,3072
470,3384
884,6869
546,4148
796,6163
796,6165
1038,7936
470,3381
796,6163
558,4125
954,7747
322,2537
954,7636
704,5463
1650,13281
584,4542
784,6433
1172,9107
1558,12110
392,2987
1238,9659
1382,11132
558,4131
2000,16364
232,1856
1830,14787
796,6165
1076,8236
1554,12058
804,6435
594,4420
884,7058
1382,11132
470,3385
1666,13481
1238,9674
704,5459
1158,9362
498,4019
796,6167
1414,11338
1106,8482
378,3069
796,6167
796,6167
470,3376
232,1854
1172,9103
884,6873
674,4885
852,6650
562,4128
998,7655
954,7631
562,4134
1216,9403
796,6164
470,3378
956,7422
1414,11338
558,4124
1414,11332
784,6433
1830,14786
470,3377
1414,11339
1184,9194
1498,11508
1216,9404
1106,8477
378,3073
1654,13289
884,7062
956,7422
1626,13066
1414,11336
804,6429
1414,11339
1414,11336
884,6872
970,7901
1630,13126
472,3390
470,3380
1654,13297
1558,12075
1382,11139
470,3377
784,6433
586,4566
796,6165
1216,9407
1172,9102
472,3395
558,4128
342,2603
796,6167
2000,16371
1244,9634
444,3594
1626,13067
2000,16365
378,3071
1558,12077
1172,9098
1382,11136
1414,11339
1216,9398
1216,9404
1414,11335
1106,8482
796,6166
954,7636
470,3382
1076,8238
722,5683
470,3376
470,3389
1626,13066
1076,8235
1892,15086
722,5691
1666,13478
796,6161
796,6165
1216,9408
470,3374
796,6166
1184,9191
1654,13292
956,7422
1414,11342
1414,11334
804,6428
1830,14787
1244,9636
784,6433
1158,9362
796,6167
470,3379
1558,12105
1414,11344
1172,9104
1626,13064
470,3382
1382,11134
498,4017
796,6166
570,4514
858,6533
470,3374
1172,9103
796,6164
1172,9104
1076,8230
954,7743
498,4026
470,3382
1558,12074
784,6433
1172,9100
470,3385
1414,11347
1076,8232
956,7423
1172,9102
470,3375
1216,9409
1558,12075
796,6169
704,5459
1106,8487
1172,9102
784,6428
1172,9105
470,3377
1238,9669
420,3270
470,3380
594,4416
1626,13067
1356,10314
1414,11337
1634,12534
1414,11331
884,6874
1356,10316
956,7425
470,3376
1382,11138
784,6428
1558,12107
1382,11134
796,6164
470,3386
640,4985
470,3376
1244,9634
470,3382
1038,7943
796,6166
1414,11346
784,6428
796,6166
796,6164
2000,16355
1648,13247
956,7425
796,6162
852,6655
608,4859
378,3065
470,3381
470,3383
704,5458
796,6165
1656,13248
464,3387
1666,13480
594,4417
470,3379
1558,12072
796,6165
1106,8487
470,3378
1414,11339
594,4421
1414,11328
1414,11333
884,6876
322,2541
1106,8481
704,5465
784,6433
470,3384
784,6433
704,5457
704,5458
378,3072
470,3372
1382,11135
1216,9407
498,4014
784,6433
1554,12058
1498,11514
1382,11136
2000,16369
1238,9669
956,7420
1414,11345
1184,9188
1414,11334
594,4415
1382,11130
552,4084
1554,12058
1414,11336
796,6165
400,3206
378,3070
1172,9104
1414,11333
470,3379
470,3383
1656,13251
594,4423
342,2606
392,2986
1414,11333
1630,13140
1414,11327
1558,12077
796,6162
704,5459
884,6877
1648,13179
1648,13185
1382,11133
1414,11333
796,6165
1172,9103
1172,9103
570,4512
796,6162
704,5455
1414,11339
796,6165
796,6163
470,3382
1414,11341
1414,11334
796,6161
604,4638
2000,16358
796,6166
584,4540
470,3381
796,6166
498,4017
1558,12076
796,6164
608,4859
498,4019
704,5463
1238,9661
804,6433
470,3379
464,3388
956,7422
1216,9402
704,5459
956,7422
954,7631
1558,12110
796,6165
1382,11127
1038,7936
470,3384
1414,11338
816,6538
1626,13068
796,6164
796,6169
470,3381
1498,11506
1216,9401
1414,11336
1106,8480
784,6433
804,6430
1414,11336
1172,9104
2000,16342
470,3378
796,6165
1892,15086
1414,11336
884,6872
1216,9405
1558,12077
724,5733
594,4427
1634,12539
1172,9100
1172,9103
784,6433
594,4421
470,3378
1106,8483
498,4020
1172,9103
1630,13140
884,6873
796,6163
1656,13257
470,3378
784,6433
796,6169
470,3379
1238,9668
796,6164
1216,9404
1654,13294
570,4513
470,3381
1172,9099
1666,13475
1172,9098
784,6433
1650,13300
556,4323
884,6875
604,4644
470,3382
392,2981
796,6166
884,6877
470,3391
1172,9102
584,4530
2000,16183
956,7422
470,3383
570,4513
1666,13476
470,3377
2000,16337
464,3386
1238,9672
1172,9099
1414,11336
690,5014
1542,12547
858,6526
1238,9659
1184,9193
594,4416
470,3378
1172,9100
1626,13069
1558,12110
796,6164
1414,11336
1498,11507
954,7631
594,4422
1654,13295
784,6433
704,5447
1216,9405
796,6166
1158,9355
378,3068
796,6169
784,6433
470,3377
470,3382
1626,13066
594,4419
1634,12538
486,3868
1654,13294
1238,9668
1172,9104
2000,16347
470,3376
1554,12061
1356,10317
1414,11336
1238,9668
796,6164
704,5449
1238,9667
1848,14217
1414,11338
704,5450
470,3381
1076,8233
570,4511
470,3387
470,3385
634,4808
784,6433
470,3379
2000,16177
1382,11135
594,4415
796,6164
1184,9191
498,4023
1498,11507
1414,11343
956,7422
470,3383
1244,9632
470,3381
1172,9098
1172,9099
1630,13120
1106,8474
1172,9102
884,6874
704,5462
784,6433
1558,12077
1414,11346
470,3382
378,3072
470,3383
1848,14216
724,5774
796,6162
796,6162
1414,11339
956,7422
2000,16348
884,6874
1238,9673
796,6169
400,3201
796,6164
594,4420
1554,12061
1216,9405
722,5687
796,6164
470,3381
1244,9634
1172,9100
704,5453
470,3384
852,6651
1172,9100
468,3722
784,6433
604,4652
604,4650
796,6166
796,6167
796,6164
884,6873
954,7636
1106,8483
1414,11339
704,5455
342,2603
954,7634
584,4544
470,3384
1172,9103
804,6434
784,6433
1654,13294
470,3381
1558,12112
1892,15079
470,3384
884,6867
1216,9405
1654,13291
1382,11133
704,5462
2000,16358
1382,11125
392,2983
470,3374
954,7632
796,6169
796,6163
570,4517
796,6165
1216,9405
470,3380
796,6161
954,7635
796,6164
796,6164
1076,8235
1414,11333
784,6433
1414,11338
392,2980
796,6163
1414,11339
1666,13478
470,3381
796,6164
784,6433
956,7419
378,3065
1558,12071
1106,8485
594,4423
1382,11138
796,6162
1414,11336
1238,9668
1414,11336
584,4544
1172,9104
562,4126
884,6872
956,7422
796,6165
1172,9097
470,3382
704,5460
784,6433
342,2603
1652,13202
608,4864
704,5460
470,3376
470,3384
1558,12080
1076,8233
1172,9102
1244,9639
1558,12079
796,6167
2000,16198
1172,9102
584,4540
1892,15079
796,6162
1650,13299
1558,12110
796,6169
1558,12074
796,6166
594,4423
1630,13116
1414,11334
1542,12543
1106,8486
1558,12071
1656,13254
470,3382
704,5466
796,6164
1382,11132
1076,8232
1172,9094
956,7423
1648,13181
498,4026
470,3381
1414,11340
784,6433
884,6873
674,4884
1172,9103
796,6169
1106,8477
704,5461
956,7422
784,6433
722,5685
1076,8232
498,4023
1062,8351
1106,8482
884,6867
1216,9405
1830,14791
392,2988
1244,9632
1414,11333
1654,13294
1414,11333
570,4512
342,2597
1244,9636
970,7904
956,7424
1172,9099
1216,9405
640,4983
956,7425
784,6433
956,7425
470,3380
704,5453
470,3376
1356,10316
1414,11339
1414,11334
704,5465
1414,11339
570,4510
444,3594
1652,13196
796,6166
1172,9102
688,4999
470,3385
954,7753
784,6428
1654,13295
1106,8487
796,6166
852,6652
470,3380
1076,8240
470,3374
1554,12061
1216,9400
1172,9100
884,6872
1172,9103
796,6164
1666,13481
796,6163
2000,16187
970,7904
1892,15079
1382,11110
704,5461
1216,9401
796,6167
470,3387
804,6432
704,5455
884,6880
470,3377
704,5461
1414,11333
1414,11339
470,3381
796,6166
1216,9404
594,4424
232,1859
1414,11331
796,6164
470,3375
954,7747
232,1853
1172,9102
704,5463
784,6433
602,4674
1498,11506
796,6163
594,4422
1382,11122
1106,8483
956,7424
796,6169
796,6164
956,7423
1216,9408
